id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1162858021669744647,1162858021669744647,2019-08-18 00:45:31 Romance Daylight Time,2019-08-18,00:45:31,+0200,1157676375630917633,unitedherps,Unitedherps,,"Russian tortoises have one of the highest tolerances for temperature extremes. If it gets to hot or to cold, they can burrow themselves underground. #russiantortoise #afghantortoise #tortoise #reptile #reptiles…  https://t.co/zT9ix2szJ8",en,[],['https://www.instagram.com/p/B1SEdPwnC9L/?igshid=1nmmvzgk7ewx6'],[],0,0,1,"['russiantortoise', 'afghantortoise', 'tortoise', 'reptile', 'reptiles']",[],https://twitter.com/unitedherps/status/1162858021669744647,False,,0,,,,,,,,[],,,,
1094315296763064322,1094315296763064322,2019-02-09 20:21:12 Romance Standard Time,2019-02-09,20:21:12,+0200,3300767309,presidentbef,Sardar S Popalzai,,"NATIONAL PARKS IN BALOCHISTAN: #ChiltanHazarganjiNationalPark, located southwest of #Quetta - #Balochistan, is home to #ChiltanWildGoat (#Markhor), #Juniper, Pistachio, Almond, Ash trees &amp; huge variety of birds, #AfghanTortoise.  Such Parks can boost #tourism in Balochistan.....  https://t.co/xnohNTgfTH",en,[],[],"['https://pbs.twimg.com/media/Dy_J7ohWsAAe5uD.jpg', 'https://pbs.twimg.com/media/Dy_J8JmW0AAL_eX.jpg', 'https://pbs.twimg.com/media/Dy_J8qGXcAAjdw7.jpg', 'https://pbs.twimg.com/media/Dy_J9M6X0AAtgba.jpg']",0,18,71,"['chiltanhazarganjinationalpark', 'quetta', 'balochistan', 'chiltanwildgoat', 'markhor', 'juniper', 'afghantortoise', 'tourism']",[],https://twitter.com/PresidentBEF/status/1094315296763064322,False,,1,https://pbs.twimg.com/media/Dy_J7ohWsAAe5uD.jpg,,,,,,,[],,,,
843561911312629760,843561911312629760,2017-03-19 21:36:46 Romance Standard Time,2017-03-19,21:36:46,+0200,843019980438487040,tortresort,Tort Resort,,Bath Time! 🛀 🐢 #BathTime #Hydration #Horsfield #Russian #AfghanTortoise #Soak #Clean #ReptilesOfInstagram #Reptile #Tortoise  https://t.co/KQgmgclofJ,en,[],[],['https://pbs.twimg.com/media/C7TvFPGX4AMZN92.jpg'],0,2,5,"['bathtime', 'hydration', 'horsfield', 'russian', 'afghantortoise', 'soak', 'clean', 'reptilesofinstagram', 'reptile', 'tortoise']",[],https://twitter.com/TortResort/status/843561911312629760,False,,1,https://pbs.twimg.com/media/C7TvFPGX4AMZN92.jpg,,,,,,,[],,,,
